ts_code,name,fullname,enname,cn_spell,market,list_status,list_date,delist_date,trade_unit,isin,curr_type
02927.HK,凯华集团(旧),凯华集团(旧),,KHJTJ,主板,D,20190424,20190530,500.0,BMG5891T1181,HKD
02927.HK,蒙古能源,蒙古能源,,MGNY,主板,D,20080508,20080530,1000.0,,HKD
02927AE.HK,STARLIGHT INT'L,STARLIGHT INT'L,,STARLIGHTI,主板,D,20000929,20001107,8000.0,,HKD
02927AF.HK,资本策略,资本策略,,ZBCL,主板,D,20070523,20070629,20000.0,,HKD
02927AG.HK,亚洲物流,亚洲物流,,YZWL,主板,D,20040707,20040811,20.0,,HKD
02927AH.HK,金朝阳集团(旧),金朝阳集团(旧),,JCYJTJ,主板,D,20030404,20030515,40.0,,HKD
02927AI.HK,野马国际,野马国际,,YMGJ,主板,D,20120823,20120926,4000.0,,HKD
02927AJ.HK,福邦控股,福邦控股,,FBKG,主板,D,20110622,20110727,200.0,,HKD
02927AK.HK,华多利集团,华多利集团,,HDLJT,主板,D,20051221,20060201,800.0,,HKD
02927AL.HK,中国软件国际,中国软件国际,,ZGRJGJ,主板,D,20130710,20130730,10000.0,,HKD
02927AM.HK,绿景中国（四千）,绿景中国（四千）,,LJZGSQ,主板,D,20180202,20180226,4000.0,,HKD
02927AN.HK,金诚控股,金诚控股,,JCKG,主板,D,20161221,20170127,40000.0,KYG4036N1280,HKD
02928.HK,聯合集團,聯合集團,,LHJT,主板,D,20040723,20040827,200.0,,HKD
02928.HK,南华集团控股,南华集团控股,,NHJTKG,主板,D,20150724,20150827,16000.0,,HKD
02928.HK,实华发展,实华发展,,SHFZ,主板,D,20160113,20160219,2500.0,未有提供,HKD
02928.HK,冠中地产,冠中地产,,GZDC,主板,D,20051221,20060201,10000.0,,HKD
02928AE.HK,CITY E-SOL,CITY E-SOL,,CITYESOL,主板,D,20001009,20001113,100.0,,HKD
02928AF.HK,中国富佑集团,中国富佑集团,,ZGFYJT,主板,D,20150126,20150213,20000.0,,HKD
02928AG.HK,中国金控(旧),中国金控(旧),,ZGJKJ,主板,D,20190425,20190531,1000.0,BMG2162U1302,HKD
02928AH.HK,合一投资,合一投资,,HYTZ,主板,D,20080515,20080620,400.0,,HKD
02928AI.HK,CNNC INT'L,CNNC INT'L,,CNNCINTL,主板,D,20100802,20100824,5000.0,,HKD
02928AJ.HK,中国新经济股权,中国新经济股权,,ZGXJJGQ,主板,D,20161229,20170109,20000.0,KYG211971430,HKD
02928AK.HK,日成控股,日成控股,,RCKG,主板,D,20180208,20180316,25000.0,,HKD
02929.HK,VTECH HOLDINGS,VTECH HOLDINGS,,VTECHHOLDI,主板,D,20100827,20100916,1000.0,,HKD
02929.HK,盈联网络,盈联网络,,YLWL,主板,D,20020409,20020417,500.0,,HKD
02929.HK,PNG资源,PNG资源,,PNGZY,主板,D,20140820,20140924,800.0,,HKD
02929.HK,I-CHINA HOLD,I-CHINA HOLD,,ICHINAHOLD,主板,D,20040726,20040830,2000.0,,HKD
02929AE.HK,顺昌集团,顺昌集团,,SCJT,主板,D,20170106,20170126,10000.0,,HKD
02929AF.HK,和成國際,和成國際,,HCGJ,主板,D,20090625,20090730,400.0,,HKD
02929AG.HK,NORITY INT'L,NORITY INT'L,,NORITYINTL,主板,D,20070528,20070704,20000.0,,HKD
02929AH.HK,长盈集团（控股）,长盈集团（控股）,,CYJTKG,主板,D,20110623,20110728,2000.0,,HKD
02929AI.HK,五龙电动车,五龙电动车,,WLDDC,主板,D,20150728,20150817,20000.0,,HKD
02929AJ.HK,PACIFIC PLYWOOD,PACIFIC PLYWOOD,,PACIFICPLY,主板,D,20120910,20121016,5000.0,,HKD
02929AK.HK,合一投资,合一投资,,HYTZ,主板,D,20150210,20150318,12500.0,,HKD
02929AL.HK,廣南（集團）,廣南（集團）,,GNJT,主板,D,20051219,20060126,200.0,,HKD
02929AM.HK,环球实业科技股权,环球实业科技股权,,HQSYKJGQ,主板,D,20190516,20190523,10000.0,,HKD
02929AN.HK,南亚矿业,南亚矿业,,NYKY,主板,D,20130730,20130902,1000.0,,HKD
02929AO.HK,三和建筑集团,三和建筑集团,,SHJZJT,主板,D,20151223,20160128,8000.0,,HKD
02929AP.HK,环宇物流（八千）,环宇物流（八千）,,HYWLBQ,主板,D,20180208,20180302,8000.0,,HKD
02930.HK,四海国际,四海国际,,SHGJ,主板,D,20100830,20101004,100000.0,,HKD
02930.HK,上華控股,上華控股,,SHKG,主板,D,20040726,20040830,100.0,,HKD
02930.HK,亨泰,亨泰,,HT,主板,D,20151230,20160203,500.0,,HKD
02930.HK,中国云锡矿业,中国云锡矿业,,ZGYXKY,主板,D,20150206,20150316,800.0,,HKD
02930AE.HK,锦兴集团,锦兴集团,,JXJT,主板,D,20070606,20070628,2000.0,,HKD
02930AF.HK,民丰控股,民丰控股,,MFKG,主板,D,20080515,20080620,400.0,,HKD
02930AG.HK,有利集团,有利集团,,YLJT,主板,D,20001018,20001122,500.0,,HKD
02930AH.HK,十三集团,十三集团,,SSJT,主板,D,20180212,20180320,50.0,,HKD
02930AI.HK,路易十三集团,路易十三集团,,LYSSJT,主板,D,20130805,20130823,2000.0,,HKD
02930AJ.HK,金山能源,金山能源,,JSNY,主板,D,20110627,20110801,1000.0,,HKD
02930AK.HK,萊福資本,萊福資本,,LFZB,主板,D,20060103,20060209,10000.0,,HKD
02930AL.HK,汇银控股集团-旧,汇银控股集团-旧,,HYKGJTJ,主板,D,20190429,20190604,500.0,KYG4644L1187,HKD
02930AM.HK,上海策略置地-旧,上海策略置地-旧,,SHCLZDJ,主板,D,20020425,20020603,10000.0,,HKD
02930AN.HK,惠生国际股权,惠生国际股权,,HSGJGQ,主板,D,20170111,20170118,4000.0,KYG4643W1151,HKD
02931.HK,骏雷国际,骏雷国际,,JLGJ,主板,D,20070531,20070711,1000.0,,HKD
02931.HK,辛康海联,辛康海联,,XKHL,主板,D,20001023,20001127,1000.0,,HKD
02931.HK,祥泰行,祥泰行,,XTH,主板,D,20030415,20030526,1000.0,,HKD
02931.HK,东方电气,东方电气,,DFDQ,主板,D,20080520,20080611,2000.0,,HKD
02931AE.HK,中国网络,中国网络,,ZGWL,主板,D,19990802,19990906,20000.0,,HKD
02931AF.HK,大中华金融,大中华金融,,DZHJR,主板,D,20151228,20160201,20000.0,,HKD
02931AG.HK,英发国际,英发国际,,YFGJ,主板,D,20140827,20140917,20000.0,,HKD
02931AH.HK,丽新发展,丽新发展,,LXFZ,主板,D,20150211,20150305,1000.0,,HKD
02931AI.HK,中國鵬潤,中國鵬潤,,ZGPR,主板,D,20040729,20040902,50.0,,HKD
02931AJ.HK,十三集团股权,十三集团股权,,SSJTGQ,主板,D,20180228,20180307,2000.0,,HKD
02931AK.HK,威华达控股股权,威华达控股股权,,WHDKGGQ,主板,D,20170222,20170301,3000.0,BMG303921644,HKD
02931AL.HK,太平洋实业,太平洋实业,,TPYSY,主板,D,20130815,20130918,10000.0,,HKD
02931AM.HK,中航科工,中航科工,,ZHKG,主板,D,20150730,20150819,4000.0,,HKD
02931AN.HK,TCL通讯,TCL通讯,,TCLTX,主板,D,20100901,20100921,1000.0,,HKD
02931AO.HK,中国海景,中国海景,,ZGHJ,主板,D,20110628,20110802,20000.0,,HKD
02931AP.HK,昌兴国际股权,昌兴国际股权,,CXGJGQ,主板,D,20190430,20190508,10000.0,BMG7274T1788,HKD
02931AQ.HK,中播控股,中播控股,,ZBKG,主板,D,20120910,20121016,250.0,,HKD
02932.HK,长盈集团（控股）股权,长盈集团（控股）股权,,CYJTKGGQ,主板,D,20160105,20160112,5000.0,,HKD
02932.HK,劳氏环保,劳氏环保,,LSHB,主板,D,20070601,20070625,2000.0,,HKD
02932.HK,国美电器,国美电器,,GMDQ,主板,D,20080523,20080630,4000.0,,HKD
02932.HK,新世界數碼,新世界數碼,,XSJSM,主板,D,20040824,20040928,100.0,,HKD
02932AE.HK,正兴,正兴,,ZX,主板,D,20100902,20101008,200.0,,HKD
02932AF.HK,中国环保能源,中国环保能源,,ZGHBNY,主板,D,20120910,20121016,200.0,,HKD
02932AG.HK,华融金控股权,华融金控股权,,HRJKGQ,主板,D,20170116,20170124,1000.0,,HKD
02932AH.HK,SINCEREWATCH HK,SINCEREWATCH HK,,SINCEREWAT,主板,D,20140902,20141009,15000.0,,HKD
02932AI.HK,隆基泰和股权,隆基泰和股权,,LJTHGQ,主板,D,20180302,20180309,1000.0,,HKD
02933.HK,易通控股,易通控股,,YTKG,主板,D,20030422,20030529,40.0,,HKD
02933.HK,中国金海国际,中国金海国际,,ZGJHGJ,主板,D,20150302,20150408,1000.0,,HKD
02933.HK,中国农产品交易股权,中国农产品交易股权,,ZGNCPJYGQ,主板,D,20160107,20160114,5000.0,,HKD
02933.HK,民信金控股权,民信金控股权,,MXJKGQ,主板,D,20170117,20170124,20000.0,HK0000323425,HKD
02933AE.HK,安利時投資,安利時投資,,ALSTZ,主板,D,20060202,20060309,625.0,,HKD
02933AF.HK,資本策略,資本策略,,ZBCL,主板,D,20040831,20041007,500.0,,HKD
02933AG.HK,永保林业,永保林业,,YBLY,主板,D,20131002,20131106,5000.0,,HKD
02933AH.HK,中国环保能源,中国环保能源,,ZGHBNY,主板,D,20110630,20110804,2000.0,,HKD
02933AI.HK,时富投资,时富投资,,SFTZ,主板,D,20020426,20020604,100.0,,HKD
02933AJ.HK,有线宽频股权,有线宽频股权,,YXKPGQ,主板,D,20190514,20190521,20000.0,HK0000502754,HKD
02933AK.HK,荣盛科技国际,荣盛科技国际,,RSKJGJ,主板,D,20090710,20090813,2000.0,,HKD
02933AL.HK,明兴控股,明兴控股,,MXKG,主板,D,20070612,20070719,8000.0,,HKD
02933AM.HK,中国新经济股权,中国新经济股权,,ZGXJJGQ,主板,D,20180308,20180315,20000.0,,HKD
02934.HK,协鑫新能源股权,协鑫新能源股权,,XXXNYGQ,主板,D,20160108,20160122,2000.0,,HKD
02934.HK,UDL HOLDINGS,UDL HOLDINGS,,UDLHOLDING,主板,D,20120914,20121022,800.0,,HKD
02934.HK,威华达控股(旧),威华达控股(旧),,WHDKGJ,主板,D,20030423,20030530,50.0,,HKD
02934.HK,保华地产,保华地产,,BHDC,主板,D,19990809,19990906,10000.0,,HKD
02934AE.HK,瑞鑫国际集团-旧,瑞鑫国际集团-旧,,RXGJJTJ,主板,D,20190523,20190627,500.0,BMG7713S1200,HKD
02934AF.HK,TCL多媒体二千,TCL多媒体二千,,TCLDMTEQ,主板,D,20170119,20170210,2000.0,KYG8701T1461,HKD
02934AG.HK,国盛投资,国盛投资,,GSTZ,主板,D,20100914,20101020,800.0,,HKD
02934AH.HK,盛高置地,盛高置地,,SGZD,主板,D,20130823,20130927,200.0,,HKD
02934AI.HK,金彩控股,金彩控股,,JCKG,主板,D,20150305,20150413,40000.0,,HKD
02935.HK,亚洲企业,亚洲企业,,YZQY,主板,D,19990811,19990915,20000.0,,HKD
02935.HK,明日国际,明日国际,,MRGJ,主板,D,20070618,20070725,50000.0,,HKD
02935.HK,自动系统股权,自动系统股权,,ZDXTGQ,主板,D,20170207,20170214,2000.0,BMG0666H1189,HKD
02935.HK,汉国置业,汉国置业,,HGZY,主板,D,20030423,20030530,200.0,,HKD
02935AE.HK,建美集團,建美集團,,JMJT,主板,D,20060214,20060321,2000.0,,HKD
02935AF.HK,位元堂,位元堂,,WYT,主板,D,20100922,20101028,240.0,,HKD
02935AG.HK,荣晖国际股权,荣晖国际股权,,RHGJGQ,主板,D,20190523,20190530,10000.0,BMG8800F2114,HKD
02935AH.HK,东方银座,东方银座,,DFYZ,主板,D,20080603,20080710,200.0,,HKD
02935AI.HK,看通集团,看通集团,,KTJT,主板,D,20180410,20180515,600.0,,HKD
02935AJ.HK,華利資源(舊),華利資源(舊),,HLZYJ,主板,D,20001031,20001205,1000.0,,HKD
02935AK.HK,开源控股,开源控股,,KYKG,主板,D,20090723,20090826,2000.0,,HKD
02935AL.HK,三和集团,三和集团,,SHJT,主板,D,20120917,20121024,2000.0,,HKD
02935AM.HK,保利协鑫能源股权,保利协鑫能源股权,,BLXXNYGQ,主板,D,20160108,20160115,1000.0,,HKD
02936.HK,汉国置业,汉国置业,,HGZY,主板,D,20030506,20030514,2000.0,,HKD
02936.HK,世纪金花股权,世纪金花股权,,SJJHGQ,主板,D,20180425,20180503,2000.0,,HKD
02936.HK,浩宇科技,浩宇科技,,HYKJ,主板,D,20020521,20020628,200.0,,HKD
02936.HK,多金控股,多金控股,,DJKG,主板,D,20130902,20131008,8000.0,,HKD
02936AE.HK,順昌集團,順昌集團,,SCJT,主板,D,20040917,20041027,500.0,,HKD
02936AF.HK,卓悦控股,卓悦控股,,ZYKG,主板,D,20080530,20080623,1000.0,,HKD
02936AG.HK,泽新游乐,泽新游乐,,ZXYL,主板,D,20070626,20070725,600.0,,HKD
02936AH.HK,PICO FAR EAST,PICO FAR EAST,,PICOFAREAS,主板,D,20060221,20060328,4000.0,,HKD
02936AI.HK,中青基业,中青基业,,ZQJY,主板,D,20120918,20121025,500.0,,HKD
02936AJ.HK,首都创投,首都创投,,SDCT,主板,D,20170208,20170314,4000.0,KYG1889C2095,HKD
02936AK.HK,中国地利(旧),中国地利(旧),,ZGDLJ,主板,D,20190527,20190702,200.0,KYG750041389,HKD
02936AL.HK,RUSAL,RUSAL,,RUSAL,主板,D,20101004,20101022,24000.0,,HKD
02936AM.HK,滉达富控股,滉达富控股,,HDFKG,主板,D,20160113,20160219,8000.0,未有提供,HKD
02937.HK,中国矿业,中国矿业,,ZGKY,主板,D,20180430,20180605,200.0,BMG2119G1270,HKD
02937.HK,中国置业投资,中国置业投资,,ZGZYTZ,主板,D,20160112,20160218,600.0,未有提供,HKD
02937.HK,荣德丰,荣德丰,,RDF,主板,D,20090730,20090902,2000.0,,HKD
02937.HK,和成國際,和成國際,,HCGJ,主板,D,20060306,20060411,2000.0,,HKD
02937AE.HK,恒丰金业（旧）,恒丰金业（旧）,,HFJYJ,主板,D,20030502,20030610,2000.0,,HKD
02937AF.HK,MASTERMIND CAP,MASTERMIND CAP,,MASTERMIND,主板,D,20141010,20141113,8000.0,,HKD
02937AG.HK,永旺,永旺,,YW,主板,D,20110708,20110728,2000.0,,HKD
02937AH.HK,正峰集团,正峰集团,,ZFJT,主板,D,20150305,20150413,6000.0,,HKD
02937AI.HK,中裕燃气,中裕燃气,,ZYRQ,主板,D,20130905,20130926,4000.0,,HKD
02937AJ.HK,华彩控股(旧),华彩控股(旧),,HCKGJ,主板,D,20190614,20190719,2000.0,BMG2155D1526,HKD
02937AK.HK,新锐医药股权,新锐医药股权,,XRYYGQ,主板,D,20170214,20170221,8000.0,BMG647461299,HKD
02938.HK,中国置业投资,中国置业投资,,ZGZYTZ,主板,D,20101011,20101112,200.0,,HKD
02938.HK,CHAMPION TECH,CHAMPION TECH,,CHAMPIONTE,主板,D,20020506,20020611,2000.0,,HKD
02938.HK,超越集团,超越集团,,CYJT,主板,D,20090803,20090907,5000.0,,HKD
02938.HK,东方明珠石油-旧,东方明珠石油-旧,,DFMZSYJ,主板,D,20190710,20190813,50.0,BMG6963R1218,HKD
02938AE.HK,中国三迪股权,中国三迪股权,,ZGSDGQ,主板,D,20160115,20160122,2000.0,,HKD
02938AF.HK,野马国际股权,野马国际股权,,YMGJGQ,主板,D,20170220,20170227,4000.0,KYG8655D2208,HKD
02938AG.HK,實惠集團（舊）,實惠集團（舊）,,SHJTJ,主板,D,20030506,20030612,100.0,,HKD
02938AH.HK,新确科技,新确科技,,XQKJ,主板,D,20110915,20111020,400.0,,HKD
02938AI.HK,麦盛资本,麦盛资本,,MSZB,主板,D,20180528,20180703,100.0,,HKD
02939.HK,丽新发展股权,丽新发展股权,,LXFZGQ,主板,D,20160120,20160127,15000.0,,HKD
02939.HK,恒锋集团（旧）,恒锋集团（旧）,,HFJTJ,主板,D,20030512,20030617,80.0,,HKD
02939.HK,星美國際,星美國際,,XMGJ,主板,D,20041004,20041109,100.0,,HKD
02939.HK,易易壹金融,易易壹金融,,YYYJR,主板,D,20170221,20170327,2000.0,未有提供,HKD
02939AE.HK,和成国际,和成国际,,HCGJ,主板,D,20070703,20070807,200000.0,,HKD
02939AF.HK,寰宇国际,寰宇国际,,HYGJ,主板,D,20001128,20010105,10000.0,,HKD
02939AG.HK,时富投资,时富投资,,SFTZ,主板,D,20080610,20080716,400.0,,HKD
02939AH.HK,网融（中国）,网融（中国）,,WRZG,主板,D,20121008,20121112,600.0,,HKD
02939AI.HK,建发国际（四千）,建发国际（四千）,,JFGJSQ,主板,D,20180517,20180607,4000.0,,HKD
02939AJ.HK,比速科技(二千),比速科技(二千),,BSKJEQ,主板,D,20190619,20190710,2000.0,KYG1143V1187,HKD
02940.HK,FAIRWOOD H-2000,FAIRWOOD H-2000,,FAIRWOODH2,主板,D,20060320,20060410,2000.0,,HKD
02940.HK,德智发展,德智发展,,DZFZ,主板,D,20001201,20010110,100000.0,,HKD
02940.HK,侨雄国际,侨雄国际,,QXGJ,主板,D,20020529,20020704,10000.0,,HKD
02940.HK,中国发展集团,中国发展集团,,ZGFZJT,主板,D,20030602,20030709,200.0,,HKD
02940AE.HK,冠华国际控股-旧,冠华国际控股-旧,,GHGJKGJ,主板,D,20190624,20190729,200.0,BMG9358Q1950,HKD
02940AF.HK,福晟国际(二万),福晟国际(二万),,FSGJEW,主板,D,20180523,20180612,20000.0,,HKD
02940AG.HK,环球大通投资,环球大通投资,,HQDTTZ,主板,D,20160112,20160218,8000.0,未有提供,HKD
02940AH.HK,合一投资,合一投资,,HYTZ,主板,D,20090806,20090909,1000.0,,HKD
02940AI.HK,CELESTIAL ASIA,CELESTIAL ASIA,,CELESTIALA,主板,D,20101028,20101201,20000.0,,HKD
02940AJ.HK,锡威国际,锡威国际,,XWGJ,主板,D,19990908,19991012,400.0,,HKD
02940AK.HK,安捷利实业股权,安捷利实业股权,,AJLSYGQ,主板,D,20170222,20170301,10000.0,HK0000329232,HKD
02940AL.HK,中國建築,中國建築,,ZGJZ,主板,D,20080613,20080722,8000.0,,HKD
02941.HK,新海能源,新海能源,,XHNY,主板,D,20041109,20041214,3000.0,,HKD
02941.HK,骏新能源,骏新能源,,JXNY,主板,D,20101029,20101202,12500.0,,HKD
02941.HK,金辉集团,金辉集团,,JHJT,主板,D,20030602,20030709,200.0,,HKD
02941.HK,廣益國際,廣益國際,,GYGJ,主板,D,20060321,20060428,2000.0,,HKD
02941AE.HK,德泰新能源股权,德泰新能源股权,,DTXNYGQ,主板,D,20180524,20180531,30000.0,,HKD
02941AF.HK,红发集团,红发集团,,HFJT,主板,D,20080616,20080722,4000.0,BMG7395A1247,HKD
02941AG.HK,融信资源,融信资源,,RXZY,主板,D,20121011,20121115,1000.0,,HKD
02941AH.HK,兴胜创建股权,兴胜创建股权,,XSCJGQ,主板,D,20160126,20160202,2941.0,,HKD
02941AI.HK,意科控股,意科控股,,YKKG,主板,D,20001201,20010111,100.0,,HKD
02941AJ.HK,首都创投股权,首都创投股权,,SDCTGQ,主板,D,20170222,20170301,20000.0,KYG1889C2178,HKD
02941AK.HK,环能国际(旧),环能国际(旧),,HNGJJ,主板,D,20190702,20190805,100.0,KYG315661473,HKD
02941AL.HK,中国龙工,中国龙工,,ZGLG,主板,D,20070706,20070727,1000.0,,HKD
02942.HK,新威国际,新威国际,,XWGJ,主板,D,20180604,20180710,2000.0,,HKD
02942.HK,标准资源控股,标准资源控股,,BZZYKG,主板,D,20170224,20170330,25000.0,HK0000329687,HKD
02942.HK,卓能(集团),卓能(集团),,ZNJT,主板,D,20030606,20030714,50.0,,HKD
02942.HK,民丰控股,民丰控股,,MFKG,主板,D,20090806,20090910,1000.0,,HKD
02942AE.HK,大雄科技集团,大雄科技集团,,DXKJJT,主板,D,20020527,20020702,250.0,,HKD
02942AF.HK,意科控股,意科控股,,YKKG,主板,D,20001204,20001213,2000.0,,HKD
02942AG.HK,天行国际,天行国际,,THGJ,主板,D,20131011,20131115,250.0,,HKD
02942AH.HK,中国新能源动力,中国新能源动力,,ZGXNYDL,主板,D,20121012,20121116,2500.0,,HKD
02942AI.HK,云铜股份(旧),云铜股份(旧),,YTGFJ,主板,D,20190724,20190826,200.0,KYG0541D1262,HKD
02942AJ.HK,中国宏桥股权,中国宏桥股权,,ZGHQGQ,主板,D,20160126,20160202,500.0,,HKD
02943.HK,CHEVALIER INT'L,CHEVALIER INT'L,,CHEVALIERI,主板,D,20030606,20030710,400.0,,HKD
02943.HK,标准资源控股股权,标准资源控股股权,,BZZYKGGQ,主板,D,20190821,20190828,10000.0,HK0000527280,HKD
02943.HK,中国农产品交易,中国农产品交易,,ZGNCPJY,主板,D,20101104,20101208,500.0,,HKD
02943.HK,STYLAND HOLD,STYLAND HOLD,,STYLANDHOL,主板,D,20001218,20010130,100.0,,HKD
02943AE.HK,黄河实业,黄河实业,,HHSY,主板,D,20160211,20160316,125.0,KYG9387J1215,HKD
02943AF.HK,汉登控股,汉登控股,,HDKG,主板,D,20041112,20041217,1000.0,,HKD
02943AG.HK,腾讯控股,腾讯控股,,TXKG,主板,D,20090817,20090904,200.0,,HKD
02943AH.HK,新沣集团,新沣集团,,XFJT,主板,D,20110726,20110829,5000.0,,HKD
02943AI.HK,唐宫中国,唐宫中国,,TGZG,主板,D,20180605,20180711,4000.0,,HKD
02943AJ.HK,首控集团,首控集团,,SKJT,主板,D,20170228,20170403,10000.0,KYG2114R1285,HKD
02944.HK,标准资源控股股权,标准资源控股股权,,BZZYKGGQ,主板,D,20170308,20170316,25000.0,HK0000331436,HKD
02944.HK,TERMBRAY-OLD,TERMBRAY-OLD,,TERMBRAYOL,主板,D,19990928,19991026,20000.0,,HKD
02944.HK,中国农产品交易,中国农产品交易,,ZGNCPJY,主板,D,20110802,20110905,600.0,,HKD
02944.HK,新世纪集团,新世纪集团,,XSJJT,主板,D,20070713,20070817,16000.0,,HKD
02944AF.HK,中国锆业,中国锆业,,ZGGY,主板,D,20080630,20080805,400.0,,HKD
02944AG.HK,CHEVA ITECH,CHEVA ITECH,,CHEVAITECH,主板,D,20030606,20030714,800.0,,HKD
02944AH.HK,文化地标投资,文化地标投资,,WHDBTZ,主板,D,20121017,20121121,200.0,,HKD
02944AI.HK,百姓食品五千,百姓食品五千,,BXSPWQ,主板,D,20001220,20010115,5000.0,,HKD
02944AJ.HK,永恒策略股权,永恒策略股权,,YHCLGQ,主板,D,20150731,20150807,10000.0,,HKD
02944AK.HK,信用卡防盜,信用卡防盜,,XYKFD,主板,D,20060330,20060511,5000.0,,HKD
02944AL.HK,天虹纺织,天虹纺织,,THFZ,主板,D,20131017,20131106,2000.0,,HKD
02944AM.HK,海峽石油化工,海峽石油化工,,HXSYHG,主板,D,20090819,20090922,4000.0,,HKD
02944AN.HK,谭木匠（二千）,谭木匠（二千）,,TMJEQ,主板,D,20180613,20180705,2000.0,,HKD
02944AO.HK,中国透云(旧),中国透云(旧),,ZGTYJ,主板,D,20190812,20190913,2500.0,BMG215AV1155,HKD
02944AP.HK,高鹏矿业,高鹏矿业,,GPKY,主板,D,20160527,20160704,40000.0,KYG3700E1254,HKD
02945.HK,安利时投资,安利时投资,,ALSTZ,主板,D,20020531,20020708,50000.0,,HKD
02945.HK,亚洲能源物流-旧,亚洲能源物流-旧,,YZNYWLJ,主板,D,20190819,20190920,2000.0,HK0000527298,HKD
02945.HK,ASIA COMM HOLD,ASIA COMM HOLD,,ASIACOMMHO,主板,D,20101115,20101217,5000.0,,HKD
02945.HK,寶姿,寶姿,,BZ,主板,D,20041116,20041221,2000.0,,HKD
02945AE.HK,中国资源开发,中国资源开发,,ZGZYKF,主板,D,20070725,20070815,10000.0,,HKD
02945AF.HK,联康生物科技集团,联康生物科技集团,,LKSWKJJT,主板,D,20090831,20091005,200.0,,HKD
02945AG.HK,华保亚洲,华保亚洲,,HBYZ,主板,D,20150316,20150422,3000.0,,HKD
02945AH.HK,中国绿能国际,中国绿能国际,,ZGLNGJ,主板,D,20140912,20141020,800.0,,HKD
02945AI.HK,百盛集团,百盛集团,,BSJT,主板,D,20080707,20080811,2500.0,,HKD
02945AJ.HK,利君国际,利君国际,,LJGJ,主板,D,20121017,20121107,2000.0,,HKD
02945AK.HK,银泰百货,银泰百货,,YTBH,主板,D,20110803,20110823,1000.0,,HKD
02946.HK,华宝国际,华宝国际,,HBGJ,主板,D,20090908,20090928,5000.0,,HKD
02946.HK,明伦集团,明伦集团,,MLJT,主板,D,20030617,20030723,2000.0,,HKD
02946.HK,汉基控股,汉基控股,,HJKG,主板,D,20070727,20070831,4000.0,,HKD
02946.HK,QPL INT'L,QPL INT'L,,QPLINTL,主板,D,20160229,20160406,250.0,未有提供,HKD
02946AE.HK,谢瑞麟,谢瑞麟,,XRL,主板,D,20041119,20041224,200.0,,HKD
02946AF.HK,丰德丽控股(旧),丰德丽控股(旧),,FDLKGJ,主板,D,20010102,20010209,400.0,,HKD
02946AG.HK,中国家居,中国家居,,ZGJJ,主板,D,20131031,20131120,10000.0,,HKD
02946AH.HK,远见控股股权,远见控股股权,,YJKGGQ,主板,D,20170308,20170316,20000.0,KYG9375G1477,HKD
02946AI.HK,中国金控,中国金控,,ZGJK,主板,D,20180625,20180730,2000.0,,HKD
02947.HK,CHAMPIONTECHRTS,CHAMPIONTECHRTS,,CHAMPIONTE,主板,D,20180627,20180705,6000.0,,HKD
02947.HK,泛海集团,泛海集团,,FHJT,主板,D,20090909,20091014,200.0,BMG0533U2272,HKD
02947.HK,南华资讯及科技,南华资讯及科技,,NHZXJKJ,主板,D,20020625,20020731,10000.0,,HKD
02947.HK,香港建设（控股）,香港建设（控股）,,XGJSKG,主板,D,20070731,20070821,3000.0,,HKD
02947AE.HK,中策集团股权,中策集团股权,,ZCJTGQ,主板,D,20150731,20150807,5000.0,,HKD
02947AF.HK,中国云锡矿业,中国云锡矿业,,ZGYXKY,主板,D,20101126,20101231,400.0,HK0000071743,HKD
02947AG.HK,金源投资国际,金源投资国际,,JYTZGJ,主板,D,20030618,20030725,2000.0,,HKD
02947AH.HK,亚洲电信媒体,亚洲电信媒体,,YZDXMT,主板,D,20110810,20110830,40.0,,HKD
02947AI.HK,意马国际,意马国际,,YMGJ,主板,D,20170313,20170419,1000.0,未有提供,HKD
02947AJ.HK,伟仕控股(八千),伟仕控股(八千),,WSKGBQ,主板,D,20060407,20060503,8000.0,,HKD
02947AK.HK,酷派集团股权,酷派集团股权,,KPJTGQ,主板,D,20160219,20160226,4000.0,,HKD
02947AL.HK,MONGOL MIN-OLD,MONGOL MIN-OLD,,MONGOLMINO,主板,D,20190826,20190927,50.0,KYG6264V1445,HKD
02948.HK,三龙国际,三龙国际,,SLGJ,主板,D,20121101,20121205,1000.0,,HKD
02948.HK,亚洲能源物流,亚洲能源物流,,YZNYWL,主板,D,20170327,20170505,1000.0,HK0000334067,HKD
02948.HK,南海石油,南海石油,,NHSY,主板,D,20141009,20141112,400.0,,HKD
02948.HK,泛海酒店,泛海酒店,,FHJD,主板,D,20090909,20091014,1000.0,,HKD
02948AE.HK,金汇投资,金汇投资,,JHTZ,主板,D,20030619,20030725,2000.0,,HKD
02948AF.HK,友联建材,友联建材,,YLJC,主板,D,20010226,20010402,200.0,,HKD
02948AG.HK,英發國際,英發國際,,YFGJ,主板,D,20060411,20060522,100.0,,HKD
02948AH.HK,华建控股,华建控股,,HJKG,主板,D,20020625,20020731,2000.0,,HKD
02948AI.HK,利丰,利丰,,LF,主板,D,19991013,19991118,4000.0,,HKD
02948AJ.HK,中泛控股股权,中泛控股股权,,ZFKGGQ,主板,D,20160222,20160229,2948.0,,HKD
